cntr_grnds_dstnc,frstn_grnds_dstnc,hr_unit_artmp,hr_unit_hum,hr_unit_wspd_info,growing_stock,forest_ratio,avg_growing_stock,t2m_mean_c,t2m_min_c,t2m_max_c,d2m_mean_c,d2m_min_c,d2m_max_c,u10_mean_ms,v10_mean_ms,wind_speed_mean,wind_dir_deg,tp_sum_mm,pev_sum_mm,ssrd_sum_jm2,ssrd_sum_mjm2,impute_radius,land,arrival_time_diff,dispatch_time_diff,golden_time_under_50min,is_night,month_rcpt,dspt_req_hr,fire_supesn_hr,ctpv_nm_gangwon,ctpv_nm_gyeonggi,ctpv_nm_gyeongnam,ctpv_nm_gyeongbuk,ctpv_nm_gwangju,ctpv_nm_daegu,ctpv_nm_daejeon,ctpv_nm_busan,ctpv_nm_seoul,ctpv_nm_sejong,ctpv_nm_ulsan,ctpv_nm_incheon,ctpv_nm_jeonnam,ctpv_nm_jeonbuk,ctpv_nm_jeju,ctpv_nm_chungnam,ctpv_nm_chungbuk,fclt_plc_sclsf_nm_public,fclt_plc_sclsf_nm_national,fclt_plc_sclsf_nm_private,fnd_igtn_pstn_nm_unknown,fnd_igtn_pstn_nm_under,fnd_igtn_pstn_nm_top,fnd_igtn_pstn_nm_middle,fnd_igtn_pstn_nm_plain,wndrct_brng_NONE,wndrct_brng_south,wndrct_brng_southeast,wndrct_brng_southwest,wndrct_brng_east,wndrct_brng_north,wndrct_brng_northeast,wndrct_brng_northwest,wndrct_brng_west
1.791759469228055,1.791759469228055,19.4,37.0,1,6627715,45.47,148.94,8.87647533416748,6.439605712890625,12.695709228515623,2.1010169982910156,-1.704925537109375,6.592437744140625,2.373940706253052,-6.2754034996032715,6.709417343139648,339.2787244984042,0.0,0.0,0.0,0.0,1,97867.0,6.1903154058531475,4.204692619390966,1,0,4,1.952318899649296,8.011686729127847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2.772588722239781,3.1780538303479458,9.0,20.0,1,9864674,69.89,160.82,5.821614742279053,-0.430999755859375,11.740509033203123,-3.1343586444854736,-9.231292724609377,0.661773681640625,1.5187772512435913,0.2925247251987457,1.546691656112671,259.09802386611085,0.0135848487737736,-136.27186584472656,464407904.0,464.4078979492187,0,87769.0,6.5638555265321274,4.219507705176107,1,0,4,2.0101702792613447,8.027802848370312,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2.70805020110221,3.49650756146648,12.3,32.0,1,6431492,49.15,150.15,7.065450191497803,5.454742431640625,9.169586181640623,0.8526509404182434,-0.095306396484375,2.025054931640625,-0.4675065279006958,-4.391406536102295,4.416221618652344,6.076786284847628,0.0,0.0,0.0,0.0,1,87154.0,7.511524648390866,4.574710978503383,1,1,12,2.13506654381396,9.018453210312527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2.302585092994046,2.302585092994046,11.5,44.0,1,6431492,49.15,150.15,9.499053955078123,8.404693603515625,11.067779541015623,1.7886251211166382,-1.636322021484375,4.723052978515625,0.1328569501638412,-3.997886896133423,4.000093936920166,358.09665895645594,0.0,0.0,0.0,0.0,1,87154.0,6.455198563340122,3.8501476017100584,1,0,11,1.9987902423904949,8.670943791222156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2.772588722239781,3.610917912644224,7.2,15.0,2,2543081,24.85,146.58,6.266927242279053,2.525543212890625,10.855987548828123,-3.3013713359832764,-9.453460693359377,0.205963134765625,2.6472156047821045,-1.0048385858535769,2.831510543823242,290.785920818885,0.0,0.0,0.0,0.0,1,69818.0,5.820082930352362,4.532599493153256,1,0,4,1.8719957290222065,8.71292443512011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.6094379124341005,2.9444389791664403,0.3,23.0,2,5063345,54.25,175.2,-4.802076816558838,-7.86309814453125,-1.609222412109375,-18.568115234375,-22.25209045410156,-15.487091064453123,1.8173364400863647,-2.503636360168457,3.0936882495880127,324.0248997869543,0.0952065924039238,-221.7004547119141,227986704.0,227.98670959472656,0,53274.0,6.180016653652572,4.382026634673881,1,0,12,1.9461122540537437,11.40338957790192,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.0986122886681098,3.044522437723423,14.0,44.0,2,4523483,65.42,160.44,7.990987300872803,2.623199462890625,14.699859619140623,1.0814310312271118,-0.333587646484375,3.824127197265625,-2.153249740600586,-2.354950189590454,3.190967798233032,42.438249680054696,2.8582002087610445,-135.82069396972656,404792448.0,404.7924499511719,0,43099.0,6.2878585601617845,4.795790545596741,1,0,4,1.9509661221302976,8.463159302923751,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1.791759469228055,2.6390573296152584,11.2,10.0,2,4319044,46.72,151.97,8.13970947265625,1.473297119140625,13.641998291015623,2.3263957500457764,-0.064788818359375,3.930572509765625,1.0838152170181274,0.2694498598575592,1.1168073415756226,256.0386099790203,2.027307518681059,-94.55509185791016,328531136.0,328.5311279296875,0,60826.0,6.385194398997726,4.465908118654584,1,0,4,1.978033068016178,6.900730664045173,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.6931471805599453,0.6931471805599453,9.6,35.0,1,542683,62.77,159.99,7.298929691314697,2.557281494140625,12.198516845703123,1.7611490488052368,-0.529876708984375,4.290435791015625,2.6095478534698486,0.3042221069335937,2.62722110748291,263.35045190133576,0.0283898712359906,-161.4927520751953,416967136.0,416.9671325683594,0,5403.0,5.564520407322694,4.110873864173311,1,0,4,1.8410740844298052,8.480736654405622,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1.791759469228055,2.772588722239781,24.5,39.0,1,4991286,67.28,161.94,16.34710693359375,13.519927978515623,21.303131103515625,12.00822925567627,4.949127197265625,13.916656494140623,1.369405746459961,2.122347831726074,2.5257935523986816,212.83138349802863,0.1348430988827124,-118.15154266357422,426459200.0,426.4591979980469,0,45814.0,6.672032945461067,2.8903717578961645,1,0,4,2.0347421241127095,7.80710329012598,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3.091042453358316,3.295836866004329,17.6,19.0,3,11259069,80.99,164.77,10.295257568359377,3.826080322265625,15.802642822265623,-4.215260982513428,-6.247894287109375,1.165191650390625,-0.4054552018642425,-1.0135568380355835,1.0916461944580078,21.802991642041547,0.3684960532818804,-165.7713165283203,451587040.0,451.5870361328125,0,84366.0,7.111512116496157,4.499809670330265,1,0,4,2.083949925347235,9.08839870117094,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.791759469228055,1.791759469228055,18.0,22.0,2,699427,29.75,168.29,10.125340461730955,4.547760009765625,15.871978759765623,2.369639158248902,-1.278900146484375,4.610748291015625,1.4863699674606323,0.9134435653686525,1.7446131706237793,238.42733817080503,0.0,0.0,0.0,0.0,1,13968.0,6.679599185844383,5.351858133476067,1,0,4,1.9978680511276936,8.304494897963567,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2.772588722239781,3.091042453358316,20.4,21.0,2,4991286,67.28,161.94,10.767613410949709,5.462799072265625,17.391754150390625,1.2616068124771118,-1.848480224609375,4.393463134765625,1.4152690172195437,0.7001256942749023,1.5789750814437866,243.6786541480768,0.0012806785124286,-134.17453002929688,468169760.0,468.1697692871094,0,45814.0,7.352441100243583,4.624972813284271,1,0,4,2.114507789446796,8.816260208734581,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1.3862943611198906,0.6931471805599453,9.0,12.0,1,1125952,48.58,163.63,5.505289554595947,-0.755218505859375,11.280426025390623,-10.71433162689209,-14.22283935546875,-4.899261474609375,2.6535632610321045,-2.819114446640014,3.871537685394287,316.73269704322956,0.0169480134910421,-233.582763671875,465175712.0,465.17572021484375,0,14163.0,6.532334292222349,4.356708826689592,1,1,4,2.00329712623176,7.761744984658913,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2.1972245773362196,2.9444389791664403,15.8,27.0,1,4991286,67.28,161.94,8.80036449432373,4.508941650390625,13.751861572265623,2.3588054180145264,0.390045166015625,4.463775634765625,0.8826313018798828,1.0830906629562378,1.397184133529663,219.1772498269993,2.911679010923239,-97.64627838134766,382343360.0,382.3433532714844,0,45814.0,6.573680166960646,4.02535169073515,1,0,4,2.014069852200787,9.025575833531088,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.6931471805599453,1.6094379124341005,0.0,0.0,1,1058165,39.69,170.53,7.107279300689697,2.397613525390625,12.894439697265623,-0.1206614151597023,-3.279388427734375,2.464019775390625,1.3921085596084597,0.1284344643354416,1.398020625114441,264.7288735827589,0.0008519832048801,-172.58572387695312,440930976.0,440.9309692382813,0,15633.0,5.147494476813453,3.7612001156935624,1,0,4,1.7694345201285455,6.8679744089702925,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.0,1.0986122886681098,18.3,18.0,1,392645,64.87,168.73,10.125340461730955,4.547760009765625,15.871978759765623,2.369639158248902,-1.278900146484375,4.610748291015625,1.4863699674606323,0.9134435653686525,1.7446131706237793,238.42733817080503,0.0012806785124286,-190.029052734375,470420544.0,470.4205322265625,0,3587.0,6.274762021241939,5.1647859739235145,1,0,4,1.9282894962939563,7.496652438168283,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.6094379124341005,2.3978952727983707,12.8,0.0,1,8379097,64.33,157.5,6.51373291015625,1.253326416015625,11.641754150390623,-7.021463871002197,-9.439056396484377,-1.999847412109375,2.249370813369751,-1.19912588596344,2.5490336418151855,298.0618058917722,0.4451977185714668,-160.0926971435547,460486048.0,460.4860534667969,0,82691.0,6.495265555937008,4.110873864173311,1,0,4,2.0015147895115666,7.280697195384741,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.791759469228055,2.0794415416798357,21.1,59.0,1,4320007,50.59,144.44,17.244298934936523,14.250762939453123,22.525054931640625,12.119755744934082,4.964019775390625,13.934967041015623,1.4725195169448853,2.0786619186401367,2.5473809242248535,215.3136727217685,0.0779903660467576,-147.6320343017578,454272768.0,454.2727661132813,0,59123.0,6.311734809152915,4.51085950651685,1,0,4,1.964787704766679,7.761744984658913,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.6094379124341005,2.3978952727983707,16.7,22.0,2,4991286,67.28,161.94,7.881327152252197,2.731597900390625,14.045440673828123,0.729278564453125,-2.640472412109375,4.801422119140625,1.6140098571777344,0.765963077545166,1.7865406274795532,244.61231686729445,0.0008519832630382,-111.7693328857422,449271488.0,449.271484375,0,45814.0,6.536691597591305,3.912023005428146,1,0,4,2.0099614252030538,8.358431899031295,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2.302585092994046,2.302585092994046,13.5,17.0,2,4263750,39.99,158.23,6.899449825286865,1.725250244140625,13.352691650390623,-4.988729000091553,-10.547698974609377,0.229644775390625,1.7659391164779663,-1.327999472618103,2.209552764892578,306.94344061589226,0.0135848487737736,-250.04840087890625,462075456.0,462.0754699707031,0,67386.0,6.907755278982137,4.143134726391533,1,0,4,2.0597170298308587,10.30051718182319,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1.9459101490553132,3.1354942159291497,10.9,18.0,2,4263750,39.99,158.23,6.899449825286865,1.725250244140625,13.352691650390623,-4.988729000091553,-10.547698974609377,0.229644775390625,1.7659391164779663,-1.327999472618103,2.209552764892578,306.94344061589226,0.0135848487737736,-250.04840087890625,462075456.0,462.0754699707031,0,67386.0,6.467698726104354,4.02535169073515,1,0,4,1.9985603616227083,8.47782846789396,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2.70805020110221,2.5649493574615367,11.3,13.0,4,4263750,39.99,158.23,5.591989994049072,0.498687744140625,10.737213134765623,-11.950008392333984,-14.16815185546875,-9.022308349609377,2.3636512756347656,-3.876029729843139,4.539874076843262,328.6246402909886,0.0169480134910421,-340.9278259277344,462529696.0,462.5296936035156,0,67386.0,5.955837369464831,4.955827057601261,1,0,4,1.8719957290222065,6.699500340161678,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.0986122886681098,2.4849066497880004,34.8,32.0,1,4523483,65.42,160.44,24.973434448242188,19.615020751953125,31.249908447265625,15.13884449005127,13.413970947265623,16.089996337890625,1.2566355466842651,-0.1357916593551635,1.263951063156128,276.167433504566,0.0093321286773793,-181.3639984130859,489730880.0,489.7308654785156,0,43099.0,6.697034247666484,5.707110264748875,1,0,6,1.97884890904261,7.478734825567875,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3.091042453358316,2.995732273553991,9.3,57.0,1,4319044,46.72,151.97,11.851211547851562,4.097076416015625,19.477935791015625,1.73663330078125,-1.183197021484375,6.022857666015625,0.5968582630157471,-0.5306857824325562,0.7986658811569214,311.6413196301296,0.0042823520515765,-130.5814208984375,415745536.0,415.74554443359375,0,60826.0,6.369900982828227,4.663439094112067,1,1,4,1.970142808832862,8.464846711044029,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.6931471805599453,2.8903717578961645,23.1,38.0,1,8379097,64.33,157.5,15.771998405456545,13.188262939453123,20.679107666015625,11.588180541992188,4.319488525390625,13.628814697265623,1.4916642904281616,1.99799382686615,2.4933996200561523,216.74432055116145,0.3216558921478561,-130.35997009277344,411747520.0,411.7475280761719,0,82691.0,6.879355804460439,4.5217885770490405,1,0,4,2.051692270588114,9.165238398063762,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2.6390573296152584,2.833213344056216,12.1,0.0,1,5907316,54.64,159.86,7.0213623046875,1.475250244140625,11.956207275390623,-6.5081787109375,-9.054779052734377,-1.871917724609375,2.2605912685394287,-1.3201993703842163,2.61786150932312,300.28519425833383,0.2601973160500652,-328.218017578125,460042592.0,460.0426025390625,0,67631.0,6.837332814685591,4.143134726391533,1,0,4,2.050076221719149,9.687691938884456,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1.791759469228055,2.6390573296152584,20.8,21.0,1,4991286,67.28,161.94,10.767613410949709,5.462799072265625,17.391754150390625,1.2616068124771118,-1.848480224609375,4.393463134765625,1.4152690172195437,0.7001256942749023,1.5789750814437866,243.6786541480768,0.0012806785124286,-134.17453002929688,468169760.0,468.1697692871094,0,45814.0,7.270312886079025,4.718498871295094,1,0,4,2.1029043948583848,8.732465848349879,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1.0986122886681098,1.9459101490553132,10.7,34.0,3,1240706,16.94,159.84,8.08935546875,2.426910400390625,15.094146728515623,1.242401123046875,-2.238372802734375,4.874176025390625,1.9847742319107056,-1.4511228799819946,2.4586756229400635,306.1715618347133,0.0012996206754957,-155.02462768554688,372513024.0,372.5130310058594,0,45824.0,6.990256500493881,4.553876891600541,1,0,4,2.066827709147945,9.953657716448705,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.791759469228055,2.302585092994046,10.0,27.0,1,4319044,46.72,151.97,5.3938751220703125,-0.976898193359375,11.882110595703123,-3.197397947311402,-8.345550537109375,0.853424072265625,1.3889859914779663,0.6115555167198181,1.5176568031311035,246.23662515868463,0.0135848487737736,-129.18028259277344,466151872.0,466.1518859863281,0,60826.0,6.61338421837956,3.871201010907891,1,0,4,2.0213116550079446,7.212294468500341,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2.4849066497880004,2.70805020110221,17.4,45.0,1,2543081,24.85,146.58,10.891255378723145,6.813140869140625,14.958404541015623,6.993265628814697,5.739654541015625,7.871978759765625,0.7704248428344727,-0.0750001296401023,0.7740668058395386,275.56016982655177,0.0,0.0,0.0,0.0,1,69818.0,7.24422751560335,4.110873864173311,1,0,4,2.1041859691405933,8.272315147956022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.6931471805599453,0.6931471805599453,12.0,27.0,1,542683,62.77,159.99,7.781931400299072,2.935943603515625,12.449981689453123,1.8441873788833616,-1.376068115234375,5.201812744140625,2.2936007976531982,0.8395307660102844,2.442420244216919,249.89576883661795,0.0008519832630382,-168.72299194335938,448287008.0,448.2870178222656,0,5403.0,6.056784013228625,4.110873864173311,1,0,4,1.932298189261516,7.144407180321139,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2.833213344056216,2.833213344056216,23.7,40.0,1,11259069,80.99,164.77,15.756169319152832,13.010406494140623,20.910064697265625,11.220916748046877,3.609039306640625,13.320220947265623,1.569082260131836,1.6794871091842651,2.2984116077423096,223.05351297969733,0.535976406779819,-144.97215270996094,413495808.0,413.4958190917969,0,84366.0,7.247792581767846,3.367295829986474,1,0,4,2.107501952321404,8.925321416943886,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.3862943611198906,2.8903717578961645,15.1,22.0,1,6335978,74.95,158.55,8.91112232208252,5.314605712890625,14.632232666015623,-0.0372517891228199,-5.638519287109375,6.193511962890625,1.0289791822433472,1.752452373504639,2.032212495803833,210.4199764032352,0.021808814854259,-127.96975708007812,419901472.0,419.9014587402344,0,53317.0,6.16541785423142,4.248495242049359,1,0,3,1.947168383637879,9.06009870864564,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1.6094379124341005,1.6094379124341005,11.6,40.0,1,963773,29.65,157.76,3.497833251953125,-2.583831787109375,9.648590087890623,-5.309854984283447,-7.656097412109375,4.077789306640625,1.4545732736587524,-2.4896161556243896,2.8833959102630615,329.7041337650064,0.2408227998860325,-191.9696807861328,339506240.0,339.5062255859375,0,20604.0,5.8916442118257715,3.828641396489095,1,0,3,1.9108604173712915,7.791522819150732,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2.70805020110221,3.6375861597263857,15.9,19.0,1,9310706,75.29,156.73,8.330429077148438,1.160797119140625,15.233306884765623,1.455078125,-0.366790771484375,4.264801025390625,0.1875584870576858,0.3002544641494751,0.3540210723876953,211.99158306221403,0.0004350191267986,-122.84259796142578,429951712.0,429.95172119140625,0,78904.0,7.152268856032539,3.7612001156935624,1,0,3,2.094185593117022,8.851520271691061,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.0986122886681098,2.70805020110221,5.1,29.0,4,6335978,74.95,158.55,1.1961263418197632,-1.295989990234375,5.183502197265625,-4.848093509674072,-8.593109130859375,-1.090423583984375,2.4552114009857178,-0.7988904118537903,2.5819156169891357,288.0241414467604,2.4163339708730445,-108.47087860107422,405405824.0,405.40582275390625,0,53317.0,5.572154032177765,0.0,1,0,3,1.8828416375415336,8.421562960400987,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.6094379124341005,1.6094379124341005,13.0,25.0,1,8351068,61.96,179.19,7.343170166015625,2.295318603515625,14.108062744140623,-3.574493408203125,-6.575042724609375,0.455718994140625,1.259945273399353,-1.56417715549469,2.008510112762451,321.14854336046324,0.0093321286773793,-242.41502380371097,468716096.0,468.7160949707031,0,75221.0,6.184148890937483,4.653960350157523,1,0,4,1.9377050613615177,10.988811946877302,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2.0794415416798357,2.0794415416798357,11.0,29.0,1,5208195,66.18,158.73,7.58405065536499,3.520660400390625,13.496368408203123,-1.3242696523666382,-4.272308349609375,4.344879150390625,1.0279327630996704,1.481419563293457,1.8031222820281985,214.75614710867652,0.2569883196089466,-175.7360076904297,422960320.0,422.9603271484375,0,49583.0,6.349138991379798,3.80666248977032,1,0,3,1.983631976212856,9.228278517107196,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1.0986122886681098,1.9459101490553132,16.5,30.0,1,963773,29.65,157.76,8.547454833984375,1.823638916015625,15.640777587890623,2.5769855976104736,1.035308837890625,5.178619384765625,0.2870254516601562,0.3400188684463501,0.4449678957462311,220.1692392794853,0.0004350191267986,-207.6099548339844,430416896.0,430.4169006347656,0,20604.0,5.365976015021851,0.0,1,0,3,1.8509675611842284,7.932721027481948,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2.5649493574615367,3.871201010907891,13.5,37.0,1,6532302,69.05,158.4,7.319162845611572,0.677154541015625,13.070220947265623,1.4401143789291382,-1.931976318359375,3.475494384765625,1.3734022378921509,-0.5209669470787048,1.4688907861709597,290.7730304361254,0.0021732054804088,-128.225830078125,429078464.0,429.0784606933594,0,59722.0,7.080867896690782,4.499809670330265,1,0,3,2.079824650632536,8.686260632531775,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2.5649493574615367,2.5649493574615367,8.0,26.6,1,1558413,16.57,172.3,6.23436975479126,2.830230712890625,10.077423095703123,-1.247100830078125,-5.438812255859375,2.254302978515625,1.8895149230957031,-1.7370977401733398,2.5666661262512207,312.5934223118845,0.0,0.0,0.0,0.0,1,54587.0,6.731018100482083,0.0,1,0,4,2.045240561621599,8.374246182096304,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2.302585092994046,2.302585092994046,13.5,58.0,2,1558413,16.57,172.3,6.6551513671875,1.494049072265625,11.797760009765623,4.39947509765625,1.462799072265625,6.631500244140625,2.052562952041626,2.107198715209961,2.9416494369506836,224.24750048211777,0.0,0.0,0.0,0.0,1,54587.0,6.186208623900494,4.23410650459726,1,0,3,1.9509661221302976,7.788211557847076,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,3.5263605246161616,12.9,26.0,1,6335978,74.95,158.55,6.329885005950928,2.609039306640625,10.976226806640623,-1.3324483633041382,-3.534271240234375,1.812896728515625,1.1198052167892456,-0.8364448547363281,1.3977137804031372,306.75810093404783,0.6682227714258537,-139.65087890625,456297152.0,456.2971496582031,0,53317.0,5.886104031450156,4.499809670330265,1,0,4,1.887390630978784,11.212576842747048,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.9459101490553132,1.9459101490553132,6.4,48.0,1,15470324,79.42,187.17,2.439910888671875,-0.797943115234375,6.439849853515625,-5.145345211029053,-9.301361083984377,-2.681732177734375,2.3918352127075195,-4.1354756355285645,4.777346134185791,329.95619788655847,3.805263637211904,-99.9582977294922,355397280.0,355.39727783203125,0,104078.0,6.483107351457199,4.23410650459726,1,0,3,1.9978680511276936,7.154615356913663,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2.302585092994046,2.833213344056216,13.4,35.0,5,18361775,86.01,179.72,4.713918209075928,2.584625244140625,8.966217041015625,-2.444901704788208,-5.134857177734375,2.589019775390625,0.8516731858253479,-3.0107038021087646,3.128847360610962,344.2047595176029,3.265712847080478,-108.9428939819336,291310752.0,291.3107604980469,0,118781.0,6.693323668269949,3.8918202981106265,1,1,4,2.0323501670332265,9.900332580842829,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1.9459101490553132,2.4849066497880004,1.5,81.0,1,12987960,72.19,180.25,5.492665767669678,0.391510009765625,11.935699462890623,-7.344600677490234,-13.035491943359377,2.559234619140625,2.0720303058624268,-0.8249533772468567,2.230214834213257,291.70936596211413,0.0220961595518569,-138.33055114746094,387663392.0,387.6633911132813,0,99807.0,6.634633357861686,4.110873864173311,1,1,4,2.0218796785726947,8.661639795781266,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3.1354942159291497,3.367295829986474,9.6,45.0,1,14797987,71.4,185.63,5.144287109375,1.148345947265625,9.818756103515623,0.3788960874080658,-3.272552490234375,2.513336181640625,0.2609551846981048,0.2749684154987335,0.3790847361087799,223.50218188920937,3.32070862581719,-59.35273361206055,293165440.0,293.1654357910156,0,111640.0,6.013715156042802,3.80666248977032,1,0,2,1.931506535200168,9.6403680029126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2.0794415416798357,3.367295829986474,19.0,42.0,1,9310706,75.29,156.73,12.793660163879396,7.689849853515625,19.559722900390625,8.370198249816895,5.531646728515625,9.772125244140623,1.6724624633789062,1.4282728433609009,2.1993393898010254,229.50287326031545,0.1180248952999568,-130.17974853515625,411107904.0,411.10791015625,0,78904.0,5.814130531825066,3.9889840465642745,1,0,3,1.8933991317302272,8.319229938632326,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
