DSPT_REQ_HR,FIRE_SUPESN_HR,FRSTN_GRNDS_DSTNC,CNTR_GRNDS_DSTNC,HR_UNIT_ARTMP,HR_UNIT_HUM,WSPD_BIN,MONTH,CMBS_EXPOBJ_LCLSF_NM_unknown,CMBS_EXPOBJ_LCLSF_NM_GAS,CMBS_EXPOBJ_LCLSF_NM_ETC,CMBS_EXPOBJ_LCLSF_NM_GARBAGE,CMBS_EXPOBJ_LCLSF_NM_DANGER,CMBS_EXPOBJ_LCLSF_NM_VEHICLE_TRAIN_SHIP_AIRCRAFT,CMBS_EXPOBJ_LCLSF_NM_ELEC,CMBS_EXPOBJ_LCLSF_NM_PAPER_WOOD,CMBS_EXPOBJ_LCLSF_NM_BED_WOOL,CMBS_EXPOBJ_LCLSF_NM_PLASTIC,CMBS_EXPOBJ_LCLSF_NM_nan,IGTN_HTSRC_NM_ETC,IGTN_HTSRC_NM_SMOKE,IGTN_HTSRC_NM_FRICTION,IGTN_HTSRC_NM_unknown,IGTN_HTSRC_NM_SPARK,IGTN_HTSRC_NM_NATURAL,IGTN_HTSRC_NM_MACHINE,IGTN_HTSRC_NM_EXPLOSIVE,IGTN_HTSRC_NM_CHEMICAL,CTPV_NM_busan,CTPV_NM_chungbuk,CTPV_NM_chungnam,CTPV_NM_daegu,CTPV_NM_daejeon,CTPV_NM_gangwon,CTPV_NM_gwangju,CTPV_NM_gyeongbuk,CTPV_NM_gyeonggi,CTPV_NM_gyeongnam,CTPV_NM_incheon,CTPV_NM_jeju,CTPV_NM_jeonbuk,CTPV_NM_jeonnam,CTPV_NM_sejong,CTPV_NM_seoul,CTPV_NM_ulsan,FND_IGTN_PSTN_NM_middle,FND_IGTN_PSTN_NM_plain,FND_IGTN_PSTN_NM_top,FND_IGTN_PSTN_NM_under,FND_IGTN_PSTN_NM_unknown,FND_FIRE_SE_NM_national,FND_FIRE_SE_NM_private,FND_FIRE_SE_NM_public,WNDRCT_BRNG_east,WNDRCT_BRNG_north,WNDRCT_BRNG_south,WNDRCT_BRNG_west,WNDRCT_BRNG_SE,WNDRCT_BRNG_SW,WNDRCT_BRNG_NE,WNDRCT_BRNG_NW,dispatch_time_diff,arrival_time_diff,golden_time_under_50min,is_night,month_rcpt
6.052089168924420,7.0909098220799800,1.3862943611198900,1.3862943611198900,25.0,39.0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,4.795790545596740,6.300785794663240,1,0,4
6.045005314036010,7.861341795599990,1.791759469228060,1.791759469228060,19.4,37.0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,4.204692619390970,6.1903154058531500,1,0,4
6.464588303689960,7.793174347189210,3.1780538303479500,2.772588722239780,9.0,20.0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,4.219507705176110,6.5638555265321300,1,0,4
7.457609289715610,8.782936356349260,3.4965075614664800,2.70805020110221,12.3,32.0,1,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4.574710978503380,7.511524648390870,1,1,12
6.380122536899770,8.564458383883350,2.302585092994050,2.302585092994050,11.5,44.0,1,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3.8501476017100600,6.455198563340120,1,0,11
5.501258210544730,8.671972245203790,3.6109179126442200,2.772588722239780,7.2,15.0,2,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4.532599493153260,5.820082930352360,1,0,4
6.0014148779611500,7.945201132412760,2.9444389791664400,1.6094379124341000,0.3,23.0,2,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4.382026634673880,6.180016653652570,1,0,12
6.035481432524760,8.371010681238160,3.044522437723420,1.0986122886681100,14.0,44.0,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.795790545596740,6.2878585601617800,1,0,4
6.2285110035911800,6.18826412308259,2.6390573296152600,1.791759469228060,11.2,10.0,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,4.465908118654580,6.385194398997730,1,0,4
5.303304908059080,8.438366410870270,0.6931471805599450,0.6931471805599450,9.6,35.0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,4.110873864173310,5.564520407322690,1,0,4
6.650279048587420,7.430114138561800,2.772588722239780,1.791759469228060,24.5,39.0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2.8903717578961600,6.672032945461070,1,0,4
7.036148493750540,8.951051374025620,3.295836866004330,3.091042453358320,17.6,19.0,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,4.499809670330270,7.111512116496160,1,0,4
6.373319789577010,8.148156439921630,1.791759469228060,1.791759469228060,18.0,22.0,2,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5.351858133476070,6.679599185844380,1,0,4
7.285506548522790,8.572627898304340,3.091042453358320,2.772588722239780,20.4,21.0,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4.624972813284270,7.352441100243580,1,0,4
6.413458957167360,7.461640392208580,0.6931471805599450,1.3862943611198900,9.0,12.0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4.356708826689590,6.532334292222350,1,1,4
6.493753839851690,8.942853006809920,2.9444389791664400,2.1972245773362200,15.8,27.0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,4.02535169073515,6.573680166960650,1,0,4
5.877735781779640,7.27655640271871,1.0986122886681100,0.0,18.3,18.0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5.1647859739235100,6.274762021241940,1,0,4
6.400257445308820,6.7464121285733700,2.3978952727983700,1.6094379124341000,12.8,0.0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,4.110873864173310,6.495265555937010,1,0,4
6.133398042996650,7.543802867501510,2.0794415416798400,1.791759469228060,21.1,59.0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4.51085950651685,6.311734809152920,1,0,4
6.46302945692067,8.195885391314800,2.3978952727983700,1.6094379124341000,16.7,22.0,2,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3.912023005428150,6.536691597591310,1,0,4
6.843749949006230,10.26851253764630,2.302585092994050,2.302585092994050,13.5,17.0,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4.143134726391530,6.907755278982140,1,0,4
6.3784261836515900,8.347353412124340,3.1354942159291500,1.9459101490553100,10.9,18.0,2,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4.02535169073515,6.467698726104350,1,0,4
5.501258210544730,6.342121418721150,2.5649493574615400,2.70805020110221,11.3,13.0,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4.955827057601260,5.955837369464830,1,0,4
6.234410725718370,7.13966033596492,2.4849066497880000,1.0986122886681100,34.8,32.0,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,5.707110264748880,6.697034247666480,1,0,6
6.171700597410920,8.358666283188,2.995732273553990,3.091042453358320,9.3,57.0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,4.663439094112070,6.369900982828230,1,1,4
6.76849321164863,9.632269206115010,2.833213344056220,2.6390573296152600,12.1,0.0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,4.143134726391530,6.837332814685590,1,0,4
6.899723107284870,9.905385749819210,1.9459101490553100,1.0986122886681100,10.7,34.0,3,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,4.553876891600540,6.990256500493880,1,0,4
6.548219102762370,6.490723534502510,2.302585092994050,1.791759469228060,10.0,27.0,1,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3.871201010907890,6.61338421837956,1,0,4
7.200424892944960,7.853604813097840,2.70805020110221,2.4849066497880000,17.4,45.0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.110873864173310,7.24422751560335,1,0,4
5.905361848054570,6.803505257608340,0.6931471805599450,0.6931471805599450,12.0,27.0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,4.110873864173310,6.056784013228630,1,0,4
7.227662498728650,8.723231274827510,2.833213344056220,2.833213344056220,23.7,40.0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3.367295829986470,7.247792581767850,1,0,4
6.008813185442600,9.011767474596180,2.8903717578961600,1.3862943611198900,15.1,22.0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4.248495242049360,6.16541785423142,1,0,3
5.75890177387728,7.651595573857600,1.6094379124341000,1.6094379124341000,11.6,40.0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,3.828641396489100,5.8916442118257700,1,0,3
7.118826249062080,8.657129031713760,3.6375861597263900,2.70805020110221,15.9,19.0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,3.7612001156935600,7.152268856032540,1,0,3
5.572154032177770,8.362175469149630,2.70805020110221,1.0986122886681100,5.1,29.0,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,5.572154032177770,1,0,3
5.942799375126700,10.982373211020200,1.6094379124341000,1.6094379124341000,13.0,25.0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4.653960350157520,6.184148890937480,1,0,4
6.269096283706260,9.175127616220440,2.0794415416798400,2.0794415416798400,11.0,29.0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3.8066624897703200,6.349138991379800,1,0,3
5.365976015021850,7.853216388156070,1.9459101490553100,1.0986122886681100,16.5,30.0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0,5.365976015021850,1,0,3
7.003065458786460,8.480944058741120,3.871201010907890,2.5649493574615400,13.5,37.0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,4.499809670330270,7.080867896690780,1,0,3
6.731018100482080,8.159660737063380,2.5649493574615400,2.5649493574615400,8.0,26.6,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.0,6.731018100482080,1,0,4
6.035481432524760,7.598399329323960,2.302585092994050,2.302585092994050,13.5,58.0,2,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4.23410650459726,6.186208623900490,1,0,3
6.373319789577010,6.543911845564790,1.9459101490553100,1.9459101490553100,6.4,48.0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4.23410650459726,6.483107351457200,1,0,3
6.63200177739563,9.861571209434840,2.833213344056220,2.302585092994050,13.4,35.0,5,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,3.8918202981106300,6.693323668269950,1,1,4
6.55250788703459,8.532475814947400,2.4849066497880000,1.9459101490553100,1.5,81.0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,4.110873864173310,6.634633357861690,1,1,4
5.8998973535824900,9.616405300156310,3.367295829986470,3.1354942159291500,9.6,45.0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3.8066624897703200,6.013715156042800,1,0,2
5.641907070938110,8.2482674474469,3.367295829986470,2.0794415416798400,19.0,42.0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,3.9889840465642700,5.814130531825070,1,0,3
6.398594934535210,10.485004604424700,2.1972245773362200,2.1972245773362200,9.0,44.0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4.927253685157210,6.6039438246004700,1,1,3
5.968707559985370,9.484633207308950,3.2188758248682000,2.70805020110221,15.5,32.0,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,4.110873864173310,6.111467339502680,1,0,4
6.396929655216150,8.777247096750540,1.791759469228060,1.791759469228060,35.2,30.0,1,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3.9512437185814300,6.478509642208570,1,0,6
6.525029657843460,8.176672771948460,3.58351893845611,2.302585092994050,13.0,65.0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3.912023005428150,6.594413459749780,1,0,2
5.849324779946860,7.698029170272810,2.833213344056220,1.9459101490553100,20.1,51.0,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,3.970291913552120,5.988961416889860,1,0,3
5.749392985908250,9.258177701390340,2.833213344056220,1.9459101490553100,4.8,41.0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6.0867747269123100,6.6240652277998900,1,0,2
7.618742377670410,8.99230873254815,3.784189633918260,3.091042453358320,5.1,60.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4.127134385045090,7.64826303090192,1,0,1
6.588926477533520,9.714503852868620,3.091042453358320,0.0,16.4,47.0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,5.631211781821370,6.912742820493180,1,0,3
4.219507705176110,7.427144133408620,2.1972245773362200,2.1972245773362200,-5.5,0.0,1,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,4.3694478524670200,4.983606621708340,1,0,12
6.663132695990800,8.87640491500694,2.3978952727983700,2.3978952727983700,28.2,38.0,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4.634728988229640,6.785587645007930,1,0,6
7.134093721192870,9.342595951096650,2.6390573296152600,1.6094379124341000,1.9,50.0,1,12,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,4.007333185232470,7.176254532017140,1,1,12
6.230481447578480,7.717351272185330,2.8903717578961600,0.6931471805599450,15.3,27.0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,4.02535169073515,6.333279628139690,1,0,4
5.58724865840025,7.562681246721880,0.0,0.0,20.0,35.0,1,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,4.5217885770490400,5.8805329864007,1,0,5
6.182084906716630,6.848005274576360,2.0794415416798400,1.0986122886681100,16.5,24.0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,3.8918202981106300,6.2766434893416400,1,0,3
6.395261598115450,7.116394144093470,3.1780538303479500,2.302585092994050,24.1,27.0,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4.2626798770413200,6.505784060128230,1,0,5
5.883322388488280,8.560444233410550,2.5649493574615400,2.5649493574615400,23.7,34.0,3,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0,5.883322388488280,1,0,5
5.529429087511420,9.470162947548880,1.0986122886681100,1.0986122886681100,9.7,37.0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,3.7612001156935600,5.683579767338680,1,0,3
6.97354301952014,8.940367233305170,1.9459101490553100,0.0,19.5,30.0,1,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3.091042453358320,6.9930151229329600,1,0,10
6.293419278846480,8.045908742270780,2.6390573296152600,2.4849066497880000,21.0,62.0,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,4.605170185988090,6.461468176353720,1,0,5
6.985641817639210,9.474318717728730,3.332204510175200,3.091042453358320,20.2,20.0,1,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,4.795790545596740,7.0909098220799800,1,0,10
7.011213987350370,8.261526448396470,2.302585092994050,1.3862943611198900,16.9,49.0,1,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4.624972813284270,7.098375638590790,1,0,11
7.543802867501510,7.637716432664800,2.5649493574615400,1.3862943611198900,10.6,71.0,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,4.23410650459726,7.579167967396080,1,0,4
6.154858094016420,11.0307520837774,2.772588722239780,0.0,2.0,63.0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,4.3694478524670200,6.3080984415095300,1,0,1
6.298949246855940,9.390576422279120,3.1354942159291500,3.091042453358320,0.5,42.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3.58351893845611,6.361302477573000,1,0,1
6.774223886357610,7.483806687665840,2.0794415416798400,2.0794415416798400,-2.8,31.0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4.477336814478210,6.8690144506657100,1,0,1
5.991464547107980,7.050122520269060,2.0794415416798400,1.3862943611198900,-1.7,23.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3.784189633918260,6.093569770045140,1,0,1
7.074116816197360,8.807771066980040,2.70805020110221,2.5649493574615400,3.6,50.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3.58351893845611,7.103322062526110,1,0,1
7.675081857716330,9.21642184229205,3.332204510175200,3.332204510175200,-7.7,59.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,5.220355825078320,7.757051142032010,1,0,1
